"Assay ID - IEDB IRI","Epitope - IEDB IRI","Complex - PDB ID"
http://www.iedb.org/assay/1861092,http://www.iedb.org/epitope/2135116,3N85
http://www.iedb.org/assay/1861895,http://www.iedb.org/epitope/164106,3ZTN
http://www.iedb.org/assay/1861896,http://www.iedb.org/epitope/164109,3ZTJ
http://www.iedb.org/assay/1863332,http://www.iedb.org/epitope/158647,3KJ4
http://www.iedb.org/assay/1863504,http://www.iedb.org/epitope/158570,3NCY
http://www.iedb.org/assay/1863509,http://www.iedb.org/epitope/164083,3GJF
http://www.iedb.org/assay/1863511,http://www.iedb.org/epitope/164084,3HAE
http://www.iedb.org/assay/1865479,http://www.iedb.org/epitope/2134661,2VYR
http://www.iedb.org/assay/1865850,http://www.iedb.org/epitope/2135094,3B2U
http://www.iedb.org/assay/1865852,http://www.iedb.org/epitope/2135094,3B2V
http://www.iedb.org/assay/1866371,http://www.iedb.org/epitope/2135308,3KR3
http://www.iedb.org/assay/1866380,http://www.iedb.org/epitope/158569,3GRW
http://www.iedb.org/assay/1866485,http://www.iedb.org/epitope/2134637,3EOB
http://www.iedb.org/assay/1866640,http://www.iedb.org/epitope/2135269,2ZCH
http://www.iedb.org/assay/1866642,http://www.iedb.org/epitope/2135269,2ZCK
http://www.iedb.org/assay/1866643,http://www.iedb.org/epitope/2135269,2ZCL
http://www.iedb.org/assay/1866646,http://www.iedb.org/epitope/2135125,3BE1
http://www.iedb.org/assay/1866648,http://www.iedb.org/epitope/2135310,3BDY
http://www.iedb.org/assay/1866656,http://www.iedb.org/epitope/2135211,2UZI
http://www.iedb.org/assay/1884019,http://www.iedb.org/epitope/2218006,1ZMY
http://www.iedb.org/assay/1885297,http://www.iedb.org/epitope/591406,5UGY
http://www.iedb.org/assay/1902942,http://www.iedb.org/epitope/164107,3S88
http://www.iedb.org/assay/1903648,http://www.iedb.org/epitope/2135396,3H42
http://www.iedb.org/assay/1904154,http://www.iedb.org/epitope/159270,3RHW
http://www.iedb.org/assay/1904156,http://www.iedb.org/epitope/159270,3RIF
http://www.iedb.org/assay/1904157,http://www.iedb.org/epitope/159270,3RI5
http://www.iedb.org/assay/1904158,http://www.iedb.org/epitope/159270,3RIA
http://www.iedb.org/assay/1904247,http://www.iedb.org/epitope/530633,3CSY
http://www.iedb.org/assay/1907831,http://www.iedb.org/epitope/2134837,3BT2
http://www.iedb.org/assay/1910664,http://www.iedb.org/epitope/2135100,2B2X
http://www.iedb.org/assay/1910930,http://www.iedb.org/epitope/2134829,2R0K
http://www.iedb.org/assay/1910951,http://www.iedb.org/epitope/2134830,2R0L
http://www.iedb.org/assay/1910955,http://www.iedb.org/epitope/2134754,2H9G
http://www.iedb.org/assay/1910999,http://www.iedb.org/epitope/164095,1J5O
http://www.iedb.org/assay/1911158,http://www.iedb.org/epitope/164098,2B4C
http://www.iedb.org/assay/1911199,http://www.iedb.org/epitope/164082,1E6J
http://www.iedb.org/assay/1917078,http://www.iedb.org/epitope/164076,3JWD
http://www.iedb.org/assay/1917079,http://www.iedb.org/epitope/164076,3JWO
http://www.iedb.org/assay/1917096,http://www.iedb.org/epitope/164068,1YYL
http://www.iedb.org/assay/1917111,http://www.iedb.org/epitope/164068,1YYM
http://www.iedb.org/assay/1917114,http://www.iedb.org/epitope/164080,2XRA
http://www.iedb.org/assay/1917115,http://www.iedb.org/epitope/164099,3NGB
http://www.iedb.org/assay/1922176,http://www.iedb.org/epitope/164096,3KLH
http://www.iedb.org/assay/1927495,http://www.iedb.org/epitope/2134573,3O2D
http://www.iedb.org/assay/1927507,http://www.iedb.org/epitope/164100,3P30
http://www.iedb.org/assay/1927563,http://www.iedb.org/epitope/164078,3MAC
http://www.iedb.org/assay/1927564,http://www.iedb.org/epitope/164079,3MA9
http://www.iedb.org/assay/1927710,http://www.iedb.org/epitope/164102,3LH2
http://www.iedb.org/assay/1927711,http://www.iedb.org/epitope/164101,3LHP
http://www.iedb.org/assay/1928123,http://www.iedb.org/epitope/2135250,3CVH
http://www.iedb.org/assay/1928154,http://www.iedb.org/epitope/164085,3QWO
http://www.iedb.org/assay/1928155,http://www.iedb.org/epitope/164093,1W72
http://www.iedb.org/assay/1928228,http://www.iedb.org/epitope/174344,3UAJ
http://www.iedb.org/assay/1928229,http://www.iedb.org/epitope/174344,3UC0
http://www.iedb.org/assay/1929071,http://www.iedb.org/epitope/2134572,3LQA
http://www.iedb.org/assay/1930798,http://www.iedb.org/epitope/174338,3RVV
http://www.iedb.org/assay/1930799,http://www.iedb.org/epitope/174340,3RVW
http://www.iedb.org/assay/1930801,http://www.iedb.org/epitope/174340,3RVX
http://www.iedb.org/assay/1931350,http://www.iedb.org/epitope/167844,3SDY
http://www.iedb.org/assay/1936181,http://www.iedb.org/epitope/174347,4AL8
http://www.iedb.org/assay/1936194,http://www.iedb.org/epitope/174335,4ALA
http://www.iedb.org/assay/1936195,http://www.iedb.org/epitope/174345,4AM0
http://www.iedb.org/assay/1937642,http://www.iedb.org/epitope/167710,3VE0
http://www.iedb.org/assay/1940197,http://www.iedb.org/epitope/173904,3UZQ
http://www.iedb.org/assay/1940202,http://www.iedb.org/epitope/173902,3UZV
http://www.iedb.org/assay/1940205,http://www.iedb.org/epitope/173905,3UZE
http://www.iedb.org/assay/1940209,http://www.iedb.org/epitope/173903,3UYP
http://www.iedb.org/assay/1940215,http://www.iedb.org/epitope/173907,3J1S
http://www.iedb.org/assay/1943150,http://www.iedb.org/epitope/174348,3V7A
http://www.iedb.org/assay/1943428,http://www.iedb.org/epitope/174349,4ETQ
http://www.iedb.org/assay/1953416,http://www.iedb.org/epitope/176780,3V0A
http://www.iedb.org/assay/1953433,http://www.iedb.org/epitope/1864100,2Z8V
http://www.iedb.org/assay/1953434,http://www.iedb.org/epitope/1864099,2Z8W
http://www.iedb.org/assay/1953754,http://www.iedb.org/epitope/174857,3STB
http://www.iedb.org/assay/1954009,http://www.iedb.org/epitope/174355,4F2M
http://www.iedb.org/assay/1954672,http://www.iedb.org/epitope/178112,4FQI
http://www.iedb.org/assay/1954673,http://www.iedb.org/epitope/178113,4FQV
http://www.iedb.org/assay/1954674,http://www.iedb.org/epitope/178114,4FQY
http://www.iedb.org/assay/1955029,http://www.iedb.org/epitope/178108,4FQJ
http://www.iedb.org/assay/1955430,http://www.iedb.org/epitope/176789,3UX9
http://www.iedb.org/assay/1955438,http://www.iedb.org/epitope/176793,3OPZ
http://www.iedb.org/assay/1955478,http://www.iedb.org/epitope/174346,4DAG
http://www.iedb.org/assay/1955490,http://www.iedb.org/epitope/2134567,3T3M
http://www.iedb.org/assay/1955491,http://www.iedb.org/epitope/2134567,3T3P
http://www.iedb.org/assay/1955500,http://www.iedb.org/epitope/2135111,4DTG
http://www.iedb.org/assay/1955582,http://www.iedb.org/epitope/174858,3STB
http://www.iedb.org/assay/1958838,http://www.iedb.org/epitope/142362,3STL
http://www.iedb.org/assay/1958839,http://www.iedb.org/epitope/142362,3STZ
http://www.iedb.org/assay/1958953,http://www.iedb.org/epitope/2134723,4DN4
http://www.iedb.org/assay/1958990,http://www.iedb.org/epitope/180352,4FP8
http://www.iedb.org/assay/1958991,http://www.iedb.org/epitope/180352,4FQR
http://www.iedb.org/assay/1959744,http://www.iedb.org/epitope/176784,4ERS
http://www.iedb.org/assay/1959773,http://www.iedb.org/epitope/176782,4GMS
http://www.iedb.org/assay/1960827,http://www.iedb.org/epitope/176795,4FFY
http://www.iedb.org/assay/1960835,http://www.iedb.org/epitope/176781,4FFZ
http://www.iedb.org/assay/1960925,http://www.iedb.org/epitope/2135232,3U9U
http://www.iedb.org/assay/1961163,http://www.iedb.org/epitope/2134820,4DGI
http://www.iedb.org/assay/1963826,http://www.iedb.org/epitope/180309,4HKX
http://www.iedb.org/assay/1965248,http://www.iedb.org/epitope/2135107,3SQO
http://www.iedb.org/assay/1965352,http://www.iedb.org/epitope/178115,3PJS
http://www.iedb.org/assay/1965354,http://www.iedb.org/epitope/180318,4FG6
http://www.iedb.org/assay/1965442,http://www.iedb.org/epitope/149231,4ENE
http://www.iedb.org/assay/1965457,http://www.iedb.org/epitope/2134634,4G6J
http://www.iedb.org/assay/1965464,http://www.iedb.org/epitope/2134633,4G6M
http://www.iedb.org/assay/1965482,http://www.iedb.org/epitope/179938,4GXU
http://www.iedb.org/assay/1966476,http://www.iedb.org/epitope/2135174,3ULU
http://www.iedb.org/assay/1966591,http://www.iedb.org/epitope/2135176,3ULU
http://www.iedb.org/assay/1966592,http://www.iedb.org/epitope/2135177,3ULU
http://www.iedb.org/assay/1967188,http://www.iedb.org/epitope/178109,4FQK
http://www.iedb.org/assay/1967705,http://www.iedb.org/epitope/180313,3KS0
http://www.iedb.org/assay/1968796,http://www.iedb.org/epitope/179939,3U30
http://www.iedb.org/assay/1968951,http://www.iedb.org/epitope/2135155,3PNW
http://www.iedb.org/assay/1968956,http://www.iedb.org/epitope/2134854,4DW2
http://www.iedb.org/assay/1969121,http://www.iedb.org/epitope/2144590,4DKF
http://www.iedb.org/assay/1969125,http://www.iedb.org/epitope/2144588,4DKE
http://www.iedb.org/assay/1969160,http://www.iedb.org/epitope/2135138,4AG4
http://www.iedb.org/assay/1969717,http://www.iedb.org/epitope/180314,4I3S
http://www.iedb.org/assay/1969720,http://www.iedb.org/epitope/180314,4I3R
http://www.iedb.org/assay/1970203,http://www.iedb.org/epitope/180315,4AEI
http://www.iedb.org/assay/1970272,http://www.iedb.org/epitope/180305,3RU8
http://www.iedb.org/assay/1970290,http://www.iedb.org/epitope/2218009,2I25
http://www.iedb.org/assay/1970302,http://www.iedb.org/epitope/2218011,2I26
http://www.iedb.org/assay/1970943,http://www.iedb.org/epitope/2134670,3EBA
http://www.iedb.org/assay/1971359,http://www.iedb.org/epitope/180316,3V6Z
http://www.iedb.org/assay/1971844,http://www.iedb.org/epitope/180353,4I77
http://www.iedb.org/assay/1971997,http://www.iedb.org/epitope/181058,4DKA
http://www.iedb.org/assay/1971999,http://www.iedb.org/epitope/181058,4DK6
http://www.iedb.org/assay/1972000,http://www.iedb.org/epitope/181058,4DK3
http://www.iedb.org/assay/1972025,http://www.iedb.org/epitope/181059,4AQ1
http://www.iedb.org/assay/1972911,http://www.iedb.org/epitope/180942,2LTQ
http://www.iedb.org/assay/1972979,http://www.iedb.org/epitope/2134701,4HWB
http://www.iedb.org/assay/1973027,http://www.iedb.org/epitope/180945,2YPV
http://www.iedb.org/assay/1973686,http://www.iedb.org/epitope/181061,3TT1
http://www.iedb.org/assay/1973688,http://www.iedb.org/epitope/181062,3TT3
http://www.iedb.org/assay/1973760,http://www.iedb.org/epitope/2135170,3V6O
http://www.iedb.org/assay/1973763,http://www.iedb.org/epitope/2135237,3VG9
http://www.iedb.org/assay/1973768,http://www.iedb.org/epitope/2135237,3VGA
http://www.iedb.org/assay/1973769,http://www.iedb.org/epitope/181065,3T2N
http://www.iedb.org/assay/1974072,http://www.iedb.org/epitope/181067,4HFU
http://www.iedb.org/assay/1974073,http://www.iedb.org/epitope/181066,4HG4
http://www.iedb.org/assay/1974075,http://www.iedb.org/epitope/181071,4HF5
http://www.iedb.org/assay/1974358,http://www.iedb.org/epitope/2134582,3VI3
http://www.iedb.org/assay/1974361,http://www.iedb.org/epitope/2134582,3VI4
http://www.iedb.org/assay/1974378,http://www.iedb.org/epitope/2134563,3Q3G
http://www.iedb.org/assay/1974406,http://www.iedb.org/epitope/2134563,3QA3
http://www.iedb.org/assay/1974432,http://www.iedb.org/epitope/2134521,3V4P
http://www.iedb.org/assay/1974434,http://www.iedb.org/epitope/2134521,3V4V
http://www.iedb.org/assay/1974505,http://www.iedb.org/epitope/2135122,3H3B
http://www.iedb.org/assay/1974627,http://www.iedb.org/epitope/2134822,3SKJ
http://www.iedb.org/assay/1975974,http://www.iedb.org/epitope/2135312,3P9W
http://www.iedb.org/assay/1975987,http://www.iedb.org/epitope/2135381,4I9W
http://www.iedb.org/assay/1976269,http://www.iedb.org/epitope/189023,4JPK
http://www.iedb.org/assay/1976386,http://www.iedb.org/epitope/2135415,2X89
http://www.iedb.org/assay/1977781,http://www.iedb.org/epitope/186645,4HLZ
http://www.iedb.org/assay/1977823,http://www.iedb.org/epitope/187092,4JPV
http://www.iedb.org/assay/1977831,http://www.iedb.org/epitope/187091,4JPW
http://www.iedb.org/assay/1977949,http://www.iedb.org/epitope/186644,4JAN
http://www.iedb.org/assay/1978067,http://www.iedb.org/epitope/2135147,3ZLQ
http://www.iedb.org/assay/1978147,http://www.iedb.org/epitope/186732,3U9P
http://www.iedb.org/assay/1979281,http://www.iedb.org/epitope/186643,4JDT
http://www.iedb.org/assay/1979437,http://www.iedb.org/epitope/2135234,3TJE
http://www.iedb.org/assay/1979451,http://www.iedb.org/epitope/2135234,3THM
http://www.iedb.org/assay/1979960,http://www.iedb.org/epitope/186734,4JR9
http://www.iedb.org/assay/1979961,http://www.iedb.org/epitope/186734,4JRE
http://www.iedb.org/assay/1980064,http://www.iedb.org/epitope/187206,4J6R
http://www.iedb.org/assay/1980065,http://www.iedb.org/epitope/187205,4JB9
http://www.iedb.org/assay/1981284,http://www.iedb.org/epitope/2135144,3ZKM
http://www.iedb.org/assay/1981285,http://www.iedb.org/epitope/2135149,3ZKQ
http://www.iedb.org/assay/1981286,http://www.iedb.org/epitope/2135145,3ZKX
http://www.iedb.org/assay/1981287,http://www.iedb.org/epitope/2135149,3ZKX
http://www.iedb.org/assay/1981296,http://www.iedb.org/epitope/2135144,3ZKN
http://www.iedb.org/assay/1981297,http://www.iedb.org/epitope/2135149,3ZKS
http://www.iedb.org/assay/1981298,http://www.iedb.org/epitope/2135149,4BEL
http://www.iedb.org/assay/1981299,http://www.iedb.org/epitope/2135149,4BFB
http://www.iedb.org/assay/1981301,http://www.iedb.org/epitope/186807,4K4M
http://www.iedb.org/assay/1981431,http://www.iedb.org/epitope/186806,4K2U
http://www.iedb.org/assay/1981635,http://www.iedb.org/epitope/186804,4JHW
http://www.iedb.org/assay/1981780,http://www.iedb.org/epitope/187207,4DQO
http://www.iedb.org/assay/1981892,http://www.iedb.org/epitope/2135204,4HGK
http://www.iedb.org/assay/1981894,http://www.iedb.org/epitope/2135204,4HGM
http://www.iedb.org/assay/1982059,http://www.iedb.org/epitope/2134694,4F9L
http://www.iedb.org/assay/1982061,http://www.iedb.org/epitope/2134695,4F9P
http://www.iedb.org/assay/1982263,http://www.iedb.org/epitope/187208,4HT1
http://www.iedb.org/assay/1982607,http://www.iedb.org/epitope/187241,4JM2
http://www.iedb.org/assay/1982982,http://www.iedb.org/epitope/187209,4IDJ
http://www.iedb.org/assay/1983315,http://www.iedb.org/epitope/2134677,4D9R
http://www.iedb.org/assay/1983355,http://www.iedb.org/epitope/2134566,3ZDX
http://www.iedb.org/assay/1983357,http://www.iedb.org/epitope/2134566,3ZDY
http://www.iedb.org/assay/1983358,http://www.iedb.org/epitope/2134566,3ZDZ
http://www.iedb.org/assay/1983359,http://www.iedb.org/epitope/2134566,3ZE0
http://www.iedb.org/assay/1983360,http://www.iedb.org/epitope/2134566,3ZE1
http://www.iedb.org/assay/1983361,http://www.iedb.org/epitope/2134566,3ZE2
http://www.iedb.org/assay/1983391,http://www.iedb.org/epitope/2134697,3LD8
http://www.iedb.org/assay/1983400,http://www.iedb.org/epitope/2134697,3LDB
http://www.iedb.org/assay/1983473,http://www.iedb.org/epitope/2135270,3QUM
http://www.iedb.org/assay/1983475,http://www.iedb.org/epitope/2135271,3QUM
http://www.iedb.org/assay/1983950,http://www.iedb.org/epitope/2134828,3K2U
http://www.iedb.org/assay/1983962,http://www.iedb.org/epitope/2134828,2WUB
http://www.iedb.org/assay/1983963,http://www.iedb.org/epitope/2134828,2WUC
http://www.iedb.org/assay/1984219,http://www.iedb.org/epitope/188626,3J42
http://www.iedb.org/assay/1984251,http://www.iedb.org/epitope/2135166,4LEO
http://www.iedb.org/assay/1984265,http://www.iedb.org/epitope/187242,4JM2
http://www.iedb.org/assay/1984496,http://www.iedb.org/epitope/2135264,3SN6
http://www.iedb.org/assay/1984501,http://www.iedb.org/epitope/189527,3SN6
http://www.iedb.org/assay/1984771,http://www.iedb.org/epitope/145018,3QSK
http://www.iedb.org/assay/1985239,http://www.iedb.org/epitope/189026,4HEM
http://www.iedb.org/assay/1985240,http://www.iedb.org/epitope/189025,4IOS
http://www.iedb.org/assay/1985670,http://www.iedb.org/epitope/188630,4JKP
http://www.iedb.org/assay/1985953,http://www.iedb.org/epitope/2135178,3S35
http://www.iedb.org/assay/1985954,http://www.iedb.org/epitope/2135179,3S37
http://www.iedb.org/assay/1985955,http://www.iedb.org/epitope/2135179,3S36
http://www.iedb.org/assay/1986326,http://www.iedb.org/epitope/189321,4KVN
http://www.iedb.org/assay/1989259,http://www.iedb.org/epitope/189530,4EJ1
http://www.iedb.org/assay/1989260,http://www.iedb.org/epitope/189530,4EIZ
http://www.iedb.org/assay/1989264,http://www.iedb.org/epitope/189529,4FHB
http://www.iedb.org/assay/1989268,http://www.iedb.org/epitope/189528,4EIG
http://www.iedb.org/assay/1989465,http://www.iedb.org/epitope/2135207,3SOB
http://www.iedb.org/assay/1989476,http://www.iedb.org/epitope/2135090,4KRL
http://www.iedb.org/assay/1989478,http://www.iedb.org/epitope/2135090,4KRM
http://www.iedb.org/assay/1989479,http://www.iedb.org/epitope/2135099,4KRO
http://www.iedb.org/assay/1989481,http://www.iedb.org/epitope/2135098,4KRP
http://www.iedb.org/assay/1989489,http://www.iedb.org/epitope/2135095,4KRO
http://www.iedb.org/assay/1989491,http://www.iedb.org/epitope/2135095,4KRP
http://www.iedb.org/assay/1989565,http://www.iedb.org/epitope/189322,4K7P
http://www.iedb.org/assay/1989746,http://www.iedb.org/epitope/2134535,4G3Y
http://www.iedb.org/assay/1989952,http://www.iedb.org/epitope/189024,4HEP
http://www.iedb.org/assay/1990292,http://www.iedb.org/epitope/189319,4H88
http://www.iedb.org/assay/1997000,http://www.iedb.org/epitope/189320,4LAJ
http://www.iedb.org/assay/2000480,http://www.iedb.org/epitope/189532,4LMQ
http://www.iedb.org/assay/2000988,http://www.iedb.org/epitope/2134543,4KDT
http://www.iedb.org/assay/2004455,http://www.iedb.org/epitope/2134606,4IOF
http://www.iedb.org/assay/2004477,http://www.iedb.org/epitope/191109,4KSD
http://www.iedb.org/assay/2004632,http://www.iedb.org/epitope/2135114,4K3J
http://www.iedb.org/assay/2004659,http://www.iedb.org/epitope/189929,3K1K
http://www.iedb.org/assay/2004660,http://www.iedb.org/epitope/189930,3G9A
http://www.iedb.org/assay/2004973,http://www.iedb.org/epitope/190187,3UBX
http://www.iedb.org/assay/2006755,http://www.iedb.org/epitope/190615,3K74
http://www.iedb.org/assay/2006790,http://www.iedb.org/epitope/2134832,3W11
http://www.iedb.org/assay/2006806,http://www.iedb.org/epitope/2134832,3W12
http://www.iedb.org/assay/2006808,http://www.iedb.org/epitope/2134832,3W13
http://www.iedb.org/assay/2006921,http://www.iedb.org/epitope/190189,3R08
http://www.iedb.org/assay/2007094,http://www.iedb.org/epitope/190190,4F15
http://www.iedb.org/assay/2007228,http://www.iedb.org/epitope/191047,4LSP
http://www.iedb.org/assay/2007331,http://www.iedb.org/epitope/191048,4LSQ
http://www.iedb.org/assay/2007332,http://www.iedb.org/epitope/191046,4LSR
http://www.iedb.org/assay/2007333,http://www.iedb.org/epitope/191050,4LSS
http://www.iedb.org/assay/2007334,http://www.iedb.org/epitope/191049,4LST
http://www.iedb.org/assay/2007335,http://www.iedb.org/epitope/191051,4LSV
http://www.iedb.org/assay/2007336,http://www.iedb.org/epitope/191044,4LSU
http://www.iedb.org/assay/2007713,http://www.iedb.org/epitope/189933,4D9Q
http://www.iedb.org/assay/2007845,http://www.iedb.org/epitope/149231,4KJP
http://www.iedb.org/assay/2007889,http://www.iedb.org/epitope/149231,4KJQ
http://www.iedb.org/assay/2007890,http://www.iedb.org/epitope/149231,4KJW
http://www.iedb.org/assay/2007891,http://www.iedb.org/epitope/149231,4KK5
